"","activity_type","date","favorite","distance","calories","time","avg_hr","max_hr","aerobic_te","avg_run_cadence","max_run_cadence","avg_pace","best_pace","total_ascent","total_descent","avg_stride_length","avg_vertical_ratio","avg_vertical_oscillation","avg_ground_contact_time","avg_gct_balance","training_stress_score","avg_power","max_power","grit","flow","total_strokes","avg_swolf","avg_stroke_rate","total_reps","total_sets","dive_time","min_temp","surface_interval","decompression","best_lap_time","number_of_laps","max_temp","moving_time","elapsed_time","min_elevation","max_elevation"
"379","Cardio","2020-10-26 06:54:47","false","0.00","167","00:16:46",160,184,"3.0","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",71.6,"0:00","No","00:16:46",1,73.4,"00:00:00","00:16:46","1,882","1,882"
"380","Treadmill Running","2020-10-26 06:32:37","false","2.08","200","00:19:51",161,181,"3.2","170","191","9:33","5:53","--","--",1.07,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",73.4,"0:00","No","00:00:21.1",5,77,"00:19:50","00:19:51","--","--"
"381","Walking","2020-10-23 14:29:28","false","2.01","196","00:31:50",134,159,"1.3","101","170","15:50","9:55","92","79",1.01,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",80.6,"0:00","No","00:00:16.3",3,87.8,"00:31:37","00:31:50","1,650","1,798"
"382","Walking","2020-10-22 13:04:42","false","1.15","112","00:20:12",111,144,"0.7","103","159","17:36","10:39","52","26",0.89,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",82.4,"0:00","No","00:02:43.0",2,91.4,"00:19:53","00:40:06","1,738","1,801"
"383","Walking","2020-10-19 14:22:58","false","2.00","183","00:34:57",119,131,"0.7","100","140","17:27","14:40","46","46",0.92,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",73.4,"0:00","No","00:00:02.1",3,82.4,"00:34:47","00:34:57","308","331"
"384","Running","2020-10-19 10:26:08","false","2.28","217","00:23:16",152,179,"3.0","164","192","10:14","5:53","36","33",0.96,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",62.6,"0:00","No","00:02:00",4,80.6,"00:23:16","00:23:16","272","328"
"385","Walking","2020-10-18 07:23:48","false","2.39","226","00:40:01",109,124,"1.0","105","162","16:45","10:41","95","92",0.91,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",71.6,"0:00","No","00:06:41.7",3,82.4,"00:39:39","00:40:01","314","353"
"386","Walking","2020-10-17 09:20:25","false","2.46","230","00:40:32",107,126,"0.9","109","210","16:27","10:34","82","85",0.89,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",68,"0:00","No","00:07:56.8",3,80.6,"00:40:24","00:43:58","254","336"
"387","Walking","2020-10-16 07:48:49","false","2.51","232","00:41:16",105,118,"0.9","112","136","16:25","12:53","46","59",0.87,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",62.6,"0:00","No","00:08:34.6",3,82.4,"00:41:05","00:43:08","204","527"
"388","Walking","2020-10-15 14:34:44","false","2.49","231","00:40:22",117,135,"1.0","95","160","16:14","12:08","69","72",1.04,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",75.2,"0:00","No","00:08:18.2",3,84.2,"00:39:28","00:40:35","489","546"
"389","Treadmill Running","2020-10-15 10:05:14","false","3.01","285","00:28:13",161,178,"3.4","170","180","9:23","7:58","--","--",1.01,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",73.4,"0:00","No","00:00:01.7",4,78.8,"00:28:13","00:28:13","--","--"
"390","Cardio","2020-10-14 11:36:52","false","0.00","30","00:09:43.7",91,110,"0.1","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",73.4,"0:00","No","00:09:43.7",1,77,"00:00:00","00:09:43.7","553","553"
"391","Treadmill Running","2020-10-14 11:04:48","false","1.10","100","00:10:44",148,164,"2.2","166","170","9:44","9:29","--","--",1,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",75.2,"0:00","No","00:00:58.9",2,80.6,"00:10:44","00:10:44","--","--"
"392","Running","2020-10-12 06:19:11","false","3.00","320","00:33:20",158,181,"3.4","162","176","11:06","9:11","85","98",0.89,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",66.2,"0:00","No","00:00:01.8",4,82.4,"00:33:17","00:35:03","1,778","2,046"
"393","Cardio","2020-10-11 06:21:51","false","0.00","129","00:29:15",106,148,"0.7","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",71.6,"0:00","No","00:29:15",1,77,"00:00:00","00:29:15","2,218","2,218"
"394","Treadmill Running","2020-10-11 06:07:15","false","1.00","96","00:09:41.9",157,182,"2.4","172","189","9:41","7:04","--","--",0.97,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",77,"0:00","No","00:00:00.2",2,82.4,"00:09:37.2","00:09:41.9","--","--"
"395","Walking","2020-10-10 08:55:08","false","2.10","196","00:33:38",95,124,"1.1","103","149","16:01","13:34","69","66",0.98,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",78.8,"0:00","No","00:01:42.7",3,84.2,"00:33:31","00:33:38","2,037","2,148"
"396","Cardio","2020-10-08 05:57:57","false","0.00","93","00:14:05",126,149,"1.0","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",73.4,"0:00","No","00:14:05",1,75.2,"00:00:00","00:14:05","2,257","2,257"
"397","Treadmill Running","2020-10-08 05:30:23","false","2.01","199","00:20:20",156,183,"3.1","168","185","10:08","7:10","--","--",0.94,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",75.2,"0:00","No","00:00:01.9",3,84.2,"00:20:07","00:20:20","--","--"
"398","Cardio","2020-10-07 06:37:27","false","0.00","80","00:08:08.9",155,166,"2.2","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",73.4,"0:00","No","00:08:08.9",1,75.2,"00:00:00","00:08:08.9","2,260","2,260"
"399","Treadmill Running","2020-10-07 06:11:44","false","2.01","205","00:19:57",163,180,"3.2","168","183","9:57","6:50","--","--",0.96,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",75.2,"0:00","No","00:00:01.4",3,80.6,"00:19:56","00:19:57","--","--"
"400","Walking","2020-10-06 15:27:54","false","1.04","98","00:17:04",122,136,"0.7","100","125","16:24","13:49","30","26",1.02,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",84.2,"0:00","No","00:00:44.6",2,93.2,"00:16:54","00:17:04","1,998","2,131"
"401","Yoga","2020-10-06 07:00:40","false","0.00","72","00:29:23",83,112,"0.2","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",84.2,"0:00","No","00:29:23",1,84.2,"00:00:00","00:29:23","--","--"
"402","Yoga","2020-10-05 05:51:10","false","0.00","71","00:30:59",82,101,"0.1","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",82.4,"0:00","No","00:30:59",1,84.2,"00:00:00","00:30:59","--","--"
"403","Yoga","2020-10-04 14:51:03","false","0.00","85","00:28:01",91,116,"0.2","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",82.4,"0:00","No","00:28:01",1,84.2,"00:00:00","00:28:01","--","--"
"404","Walking","2020-10-04 09:50:26","false","2.00","191","00:32:31",125,164,"1.9","94","238","16:15","11:47","75","75",1.06,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",80.6,"0:00","No","00:00:02.0",3,89.6,"00:32:20","00:38:19","1,935","2,048"
"405","Cardio","2020-10-03 10:07:26","false","0.00","85","00:26:25",93,115,"0.2","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",84.2,"0:00","No","00:26:25",1,86,"00:00:00","00:26:25","2,048","2,048"
"406","Yoga","2020-10-03 05:24:18","false","0.00","34","00:26:04",68,104,"0.0","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",84.2,"0:00","No","00:00:04.6",2,86,"00:00:00","00:26:04","--","--"
"407","Yoga","2020-10-02 06:06:24","false","0.00","96","00:30:38",92,137,"0.5","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",82.4,"0:00","No","00:03:53.4",2,86,"00:00:00","00:30:38","--","--"
"408","Yoga","2020-10-01 05:53:27","false","0.00","35","00:21:47",70,124,"0.0","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",82.4,"0:00","No","00:21:47",1,84.2,"00:00:00","00:21:47","--","--"
"409","Yoga","2020-09-30 07:00:54","false","0.00","86","00:29:15",90,136,"0.2","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",84.2,"0:00","No","00:29:15",1,86,"00:00:00","00:29:15","--","--"
"410","Walking","2020-09-29 06:42:29","false","1.65","155","00:26:19",105,122,"0.9","114","128","15:56","13:34","59","62",0.89,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",69.8,"0:00","No","00:10:10",2,82.4,"00:26:12","00:26:19","1,992","2,068"
"411","Yoga","2020-09-29 05:59:20","false","0.00","77","00:36:24",80,109,"0.1","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",84.2,"0:00","No","00:36:24",1,84.2,"00:00:00","00:36:24","--","--"
"412","Yoga","2020-09-28 12:16:20","false","0.00","76","00:31:01",84,118,"0.1","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",84.2,"0:00","No","00:31:01",1,84.2,"00:00:00","00:31:01","--","--"
"413","Cardio","2020-09-28 07:07:44","false","0.00","129","00:15:45",140,159,"2.0","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",75.2,"0:00","No","00:15:45",1,77,"00:00:00","00:15:45","2,154","2,154"
"414","Treadmill Running","2020-09-28 06:42:20","false","2.10","197","00:20:26",154,183,"3.0","168","189","9:44","5:39","--","--",0.97,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",73.4,"0:00","No","00:00:25.6",5,82.4,"00:20:15","00:20:26","--","--"
"415","Yoga","2020-09-27 06:01:04","false","0.00","69","00:32:19",80,110,"0.1","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",84.2,"0:00","No","00:32:19",1,86,"00:00:00","00:32:19","--","--"
"416","Cardio","2020-09-26 06:03:03","false","0.00","112","00:26:02",106,148,"0.8","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",73.4,"0:00","No","00:26:02",1,75.2,"00:00:00","00:26:02","2,201","2,201"
"417","Treadmill Running","2020-09-26 05:27:24","false","3.23","305","00:32:18",152,178,"3.3","170","186","9:59","7:07","--","--",0.94,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",73.4,"0:00","No","00:01:42.7",4,82.4,"00:32:12","00:32:18","--","--"
"418","Walking","2020-09-25 13:12:05","false","0.82","105","00:24:59",107,135,"0.4","50","120","30:29","17:06","46","39",1.06,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",82.4,"0:00","No","00:24:59",1,95,"00:15:07","00:26:20","2,001","2,054"
"419","Yoga","2020-09-25 06:05:18","false","0.00","67","00:30:36",81,117,"0.1","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",84.2,"0:00","No","00:30:36",1,86,"00:00:00","00:30:44","--","--"
"420","Yoga","2020-09-24 05:49:47","false","0.00","31","00:23:14",67,94,"0.0","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",84.2,"0:00","No","00:23:14",1,86,"00:00:00","00:23:14","--","--"
"421","Yoga","2020-09-23 05:16:45","false","0.00","110","00:36:24",91,134,"0.4","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",82.4,"0:00","No","00:36:24",1,86,"00:00:00","00:36:24","--","--"
"422","Walking","2020-09-22 16:00:46","false","0.88","75","00:16:15",123,135,"0.4","104","115","18:24","17:19","3","--",0.84,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",75.2,"0:00","No","00:16:15",1,78.8,"00:16:00","00:18:18","2,172","2,177"
"423","Cardio","2020-09-22 15:54:05","false","0.00","43","00:06:21.3",126,139,"0.6","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",75.2,"0:00","No","00:06:21.3",1,77,"00:00:00","00:06:21.3","2,171","2,174"
"424","Running","2020-09-22 15:29:00","false","1.82","210","00:21:05",157,182,"3.1","163","187","11:37","8:00","13","--",0.85,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",77,"0:00","No","00:08:59.8",2,87.8,"00:21:05","00:21:05","2,154","2,175"
"425","Yoga","2020-09-22 06:58:42","false","0.00","33","00:20:43",73,96,"0.0","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",84.2,"0:00","No","00:20:43",1,84.2,"00:00:00","00:20:43","--","--"
"426","Cardio","2020-09-21 06:45:36","false","0.00","144","00:15:16",150,169,"2.5","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",75.2,"0:00","No","00:15:16",1,78.8,"00:00:00","00:15:16","2,163","2,175"
"427","Treadmill Running","2020-09-21 06:11:56","false","3.01","318","00:30:43",164,184,"3.8","166","175","10:12","8:21","--","--",0.87,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",75.2,"0:00","No","00:07:41.6",3,84.2,"00:30:38","00:30:43","--","--"
"428","Cardio","2020-09-20 06:20:40","false","0.00","106","00:20:56",113,150,"0.9","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",80.6,"0:00","No","00:20:56",1,86,"00:00:00","00:20:56","2,047","2,047"
"429","Walking","2020-09-19 14:56:05","false","3.15","296","00:50:43",125,146,"1.2","106","214","16:05","10:29","112","102",0.94,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",84.2,"0:00","No","00:02:21.0",4,100.4,"00:50:30","00:50:43","1,974","2,108"
"430","Cardio","2020-09-19 07:20:49","false","0.00","226","00:31:52",129,161,"2.7","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",77,"0:00","No","00:31:52",1,80.6,"00:00:00","00:31:52","2,122","2,129"
"431","Cardio","2020-09-18 15:20:23","false","0.00","135","00:29:12",108,140,"0.7","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",80.6,"0:00","No","00:29:12",1,84.2,"00:00:00","00:31:08","1,848","1,986"
"432","Walking","2020-09-17 12:33:58","false","0.42","73","00:07:27.0",159,176,"2.1","92","166","17:38","7:16","46","--",1,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",98.6,"0:00","No","00:07:27.0",1,100.4,"00:07:23","00:07:27.0","1,802","1,852"
"433","Running","2020-09-17 11:54:48","false","2.77","312","00:35:02",163,185,"3.2","159","171","12:39","8:19","46","69",0.8,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",89.6,"0:00","No","00:00:01.6",4,98.6,"00:35:00","00:38:38","1,740","1,825"
"434","Yoga","2020-09-17 06:21:27","false","0.00","35","00:15:49",80,99,"0.1","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",84.2,"0:00","No","00:15:49",1,84.2,"00:00:00","00:15:49","--","--"
"435","Cardio","2020-09-16 07:58:31","false","0.00","200","00:33:16",123,152,"1.5","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",71.6,"0:00","No","00:33:16",1,77,"00:00:00","00:35:19","1,620","1,620"
"436","Walking","2020-09-15 15:31:12","false","2.04","200","00:31:41",130,155,"1.6","109","246","15:32","9:49","108","105",0.95,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",86,"0:00","No","00:00:46.7",3,96.8,"00:31:40","00:31:41","1,438","1,522"
"437","Cardio","2020-09-13 05:30:37","false","0.00","228","00:30:24",133,160,"2.4","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",80.6,"0:00","No","00:30:24",1,84.2,"00:00:00","00:30:24","1,448","1,460"
"438","Walking","2020-09-11 07:35:56","false","2.00","191","00:30:21",115,137,"1.2","106","153","15:10","13:15","82","89",1,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",71.6,"0:00","No","00:00:01.7",3,80.6,"00:30:15","00:30:21","1,420","1,512"
"439","Running","2020-09-10 12:29:13","false","1.76","192","00:19:35",160,177,"3.0","163","177","11:06","8:33","62","56",0.89,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",84.2,"0:00","No","00:07:55.1",2,91.4,"00:19:32","00:20:04","1,421","1,542"
"440","Running","2020-09-09 13:42:04","false","2.45","279","00:27:57",167,181,"3.3","161","232","11:23","9:02","62","79",0.88,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",80.6,"0:00","No","00:04:53.9",3,89.6,"00:27:53","00:28:37","1,455","1,552"
"441","Yoga","2020-09-08 06:20:21","false","0.00","40","00:21:34",77,98,"0.0","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",84.2,"0:00","No","00:21:34",1,86,"00:00:00","00:21:34","--","--"
"442","Yoga","2020-09-07 05:24:47","false","0.00","69","00:23:26",89,113,"0.2","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",84.2,"0:00","No","00:23:26",1,86,"00:00:00","00:23:26","--","--"
"443","Cardio","2020-09-06 06:04:21","false","0.00","239","00:30:59",139,174,"2.7","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",80.6,"0:00","No","00:30:59",1,86,"00:00:00","00:30:59","1,618","1,656"
"444","Cardio","2020-09-04 08:04:34","false","0.00","186","00:24:15",135,180,"2.6","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",82.4,"0:00","No","00:24:15",1,86,"00:00:00","00:24:15","1,630","1,630"
"445","Walking","2020-09-02 06:30:46","false","2.14","203","00:31:03",123,161,"1.5","114","218","14:31","8:23","82","92",0.98,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",75.2,"0:00","No","00:01:58.9",3,82.4,"00:30:58","00:31:03","1,598","1,692"
"446","Walking","2020-09-01 06:45:29","false","2.00","190","00:30:08",129,146,"1.2","117","172","15:02","8:43","72","85",0.92,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",80.6,"0:00","No","00:00:03.4",3,86,"00:30:03","00:30:08","1,648","1,757"
"447","Yoga","2020-08-31 06:21:35","false","0.00","104","00:20:00",111,142,"0.9","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",82.4,"0:00","No","00:20:00",1,86,"00:00:00","00:20:00","--","--"
"448","Pool Swim","2020-08-30 08:33:52","false","425","86","00:05:39.1",0,0,"--","--","--","1:20","1:02","--","--",0,0,0,0,"--",0,0,0,0,0,"127",27,22,0,"--","0:00",80.6,"0:00","No","00:00:30.7",9,84.2,"00:05:39.1","00:11:45","--","--"
"449","Cardio","2020-08-29 08:30:01","false","0.00","327","00:30:29",168,189,"3.9","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",84.2,"0:00","No","00:30:29",1,87.8,"00:00:00","00:30:33","541","557"
"450","Walking","2020-08-29 08:22:04","false","0.26","42","00:06:19.7",129,145,"0.6","73","133","23:58","13:08","3","26",0.92,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",84.2,"0:00","No","00:06:19.7",1,86,"00:04:34","00:06:19.7","539","587"
"451","Yoga","2020-08-28 11:37:18","false","0.00","94","00:22:35",105,127,"0.5","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",82.4,"0:00","No","00:22:35",1,84.2,"00:00:00","00:22:35","--","--"
"452","Walking","2020-08-28 07:21:50","false","2.03","202","00:30:40",132,164,"1.7","104","249","15:04","11:53","52","43",1.02,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",80.6,"0:00","No","00:00:54.5",3,84.2,"00:30:29","00:30:40","560","589"
"453","Running","2020-08-26 06:39:26","false","2.71","327","00:31:06",178,188,"3.7","160","177","11:27","8:33","20","30",0.88,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",78.8,"0:00","No","00:08:10.5",3,84.2,"00:31:02","00:31:55","539","571"
"454","Yoga","2020-08-25 09:19:00","false","0.00","34","00:12:00",0,0,"--","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",0,"0:00","No","00:00:00",1,0,"00:00:00","00:00:00","--","--"
"455","Walking","2020-08-25 08:53:32","false","0.70","86","00:16:20",121,142,"0.6","73","116","23:18","15:03","23","26",0.94,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",84.2,"0:00","No","00:16:20",1,87.8,"00:14:01","00:24:24","611","650"
"456","Cardio","2020-08-24 07:17:08","false","0.00","213","00:32:41",124,191,"2.6","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",80.6,"0:00","No","00:32:41",1,86,"00:00:00","00:34:47","595","617"
"457","Running","2020-08-23 06:53:13","false","2.79","323","00:32:36",172,189,"3.3","162","184","11:41","6:23","16","36",0.85,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",77,"0:00","No","00:09:19.8",3,82.4,"00:32:34","00:32:36","589","622"
"458","Cardio","2020-08-21 06:45:43","false","0.00","266","00:32:38",142,193,"3.0","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",78.8,"0:00","No","00:32:38",1,84.2,"00:00:00","00:32:38","619","619"
"459","Walking","2020-08-19 06:42:47","false","2.11","200","00:33:31",120,150,"1.1","105","218","15:55","13:34","43","59",0.96,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",69.8,"0:00","No","00:02:03.4",3,84.2,"00:33:06","00:33:54","524","602"
"460","Cardio","2020-08-18 07:02:46","false","0.00","300","00:30:45",155,187,"3.4","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",82.4,"0:00","No","00:30:45",1,84.2,"00:00:00","00:30:45","529","529"
"461","Walking","2020-08-16 08:06:02","false","2.80","298","00:45:03",137,160,"2.1","104","219","16:04","9:35","43","59",0.96,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",78.8,"0:00","No","00:14:28",3,87.8,"00:44:37","00:45:50","507","574"
"462","Cardio","2020-08-09 08:32:33","false","0.00","271","00:31:33",144,168,"3.0","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",78.8,"0:00","No","00:31:33",1,84.2,"00:00:00","00:31:33","507","507"
"463","Cardio","2020-08-03 08:33:27","false","0.00","389","00:47:27",149,182,"3.5","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",80.6,"0:00","No","00:47:27",1,82.4,"00:00:00","00:47:27","506","524"
"464","Walking","2020-07-22 07:27:16","false","2.92","278","00:45:05",103,130,"1.4","112","225","15:27","8:56","59","75",0.93,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",80.6,"0:00","No","00:14:14",3,84.2,"00:44:03","00:46:38","464","598"
"465","Running","2020-07-21 07:33:22","false","3.00","333","00:34:37",158,174,"3.2","163","193","11:32","7:21","30","39",0.85,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",82.4,"0:00","No","00:00:01.1",4,84.2,"00:34:37","00:34:43","557","581"
"466","Running","2020-07-20 07:44:59","false","3.21","365","00:37:08",164,177,"3.2","164","182","11:33","8:27","26","39",0.85,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",84.2,"0:00","No","00:02:30.7",4,87.8,"00:37:05","00:37:08","574","598"
"467","Cardio","2020-07-11 11:34:39","false","0.00","256","00:35:25",130,170,"2.4","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",80.6,"0:00","No","00:35:25",1,82.4,"00:00:00","00:35:25","499","510"
"468","Cardio","2020-07-10 08:21:18","false","0.00","291","00:55:32",112,150,"2.0","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",80.6,"0:00","No","00:55:32",1,84.2,"00:00:00","00:56:58","499","499"
"469","Cardio","2020-07-09 15:51:24","false","0.00","299","00:32:24",149,180,"3.2","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",82.4,"0:00","No","00:32:24",1,84.2,"00:00:00","00:34:28","492","501"
"470","Running","2020-07-08 06:57:55","false","3.16","357","00:31:56",167,185,"3.9","166","181","10:06","5:49","23","30",0.95,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",80.6,"0:00","No","00:05:11.0",4,82.4,"00:31:56","00:32:18","470","503"
"471","Running","2020-07-07 07:03:57","false","3.15","357","00:31:20",170,185,"4.0","169","180","9:56","7:22","23","36",0.96,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",80.6,"0:00","No","00:01:23.7",4,82.4,"00:31:20","00:31:45","474","512"
"472","Cardio","2020-07-06 09:03:48","false","0.00","245","00:33:00",129,168,"2.4","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",80.6,"0:00","No","00:33:00",1,86,"00:00:00","00:36:39","422","448"
"473","Cardio","2020-07-04 08:44:07","false","0.00","227","00:31:03",129,159,"2.3","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",78.8,"0:00","No","00:31:03",1,82.4,"00:00:00","00:31:03","510","510"
"474","Cardio","2020-07-03 09:48:02","false","0.00","285","00:36:25",137,169,"2.9","--","--","--","--","--","--",0,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",80.6,"0:00","No","00:36:25",1,82.4,"00:00:00","00:36:25","492","492"
"475","Walking","2020-07-03 09:16:49","false","0.85","78","00:15:53",101,114,"0.4","91","149","18:46","11:56","16","30",0.94,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",82.4,"0:00","No","00:15:53",1,87.8,"00:15:46","00:15:53","471","545"
"476","Walking","2020-07-02 07:12:09","false","3.22","296","00:54:36",112,136,"0.9","100","130","16:59","13:00","82","102",0.96,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",82.4,"0:00","No","00:04:25.3",4,84.2,"00:54:21","00:57:13","583","690"
"477","Walking","2020-07-01 08:22:02","false","1.93","176","00:33:59",109,136,"0.7","110","120","17:34","13:53","33","56",0.83,0,0,0,"--",0,0,0,0,0,"--",0,0,0,"--","0:00",84.2,"0:00","No","00:01:10.1",3,87.8,"00:33:41","00:33:59","670","702"
